5941,Sat Aug 21 22:37:27 2021,2533587,TRUCK,4,4291,PCD411AEF,t A,2:3
5942,Tue Aug 10 07:31:20 2021,4874164,CAR,2,4478,PCB02917E,e A,7:3
5943,Tue Aug 10 15:08:08 2021,4491041,VAN,2,4126,PC74CE451,e A,5:0
5944,Mon Aug  2 06:01:13 2021,751441,CAR,2,4324,PC9C3D708,n A,6:0
5945,Fri Jul 30 08:51:59 2021,3293647,TRUCK,4,4941,PCA6403C1,i J,8:5
5946,Wed Aug 18 13:06:43 2021,921492,CAR,2,4020,PC2265FB3,d A,3:0
5947,Wed Aug 11 17:11:00 2021,838687,TRUCK,4,4983,PCC3E4ADA,d A,7:1
5948,Sat Aug  7 00:33:10 2021,1765185,CAR,2,4196,PC4B8A835,t A,0:3
5949,Fri Aug  6 15:30:33 2021,5216740,CAR,2,4734,PCE4C5D8E,i A,5:3
5950,Thu Aug 12 08:21:40 2021,3839435,CAR,2,4449,PCAACD453,u A,8:2
5951,Fri Aug  6 13:51:25 2021,4163183,CAR,2,4280,PC03A5F23,i A,3:5
5952,Fri Jul 30 17:59:44 2021,1543578,TRUCK,4,4450,PC0B2B03E,i J,7:5
5953,Thu Aug  5 01:38:08 2021,5051759,CAR,2,4201,PC0E22DEA,u A,1:3
5954,Wed Aug 11 20:16:49 2021,3190249,CAR,2,4982,PC384779E,d A,0:1
5955,Mon Aug  9 02:46:24 2021,3994398,CAR,2,4747,PC5E524A1,n A,2:4
5956,Tue Aug 17 13:27:53 2021,5393760,CAR,2,4369,PCD5CBB82,e A,3:2
5957,Tue Aug  3 05:17:10 2021,2128695,CAR,2,4730,PC7DC0964,e A,5:1
5958,Sat Jul 31 12:45:29 2021,4857692,TRUCK,4,4263,PCD6DBA1D,t J,2:4
5959,Fri Aug 20 18:10:04 2021,9485989,CAR,2,4088,PC14008D5,i A,8:1
5960,Wed Aug 11 16:19:39 2021,6604819,VAN,2,4197,PCE32ED40,d A,6:1
5961,Sat Jul 31 21:57:04 2021,4514683,TRUCK,4,4326,PC356AE8F,t J,1:5
5962,Wed Aug 18 19:47:43 2021,2913339,TRUCK,4,4368,PC909A324,d A,9:4
5963,Wed Aug 18 02:06:14 2021,8212212,TRUCK,4,4881,PCDE20E6F,d A,2:0
5964,Fri Aug  6 21:44:58 2021,6019007,VAN,2,4013,PCE5BA2CE,i A,1:4
5965,Sat Aug 14 14:32:58 2021,3123728,CAR,2,4732,PCD83DE25,t A,4:3
5966,Sun Aug  1 10:50:24 2021,5006481,TRUCK,4,4055,PCA06B2F1,n A,0:5
5967,Wed Aug 18 00:02:51 2021,6805646,CAR,2,4440,PCBE1B45D,d A,0:0
5968,Sun Aug 15 06:32:56 2021,9878829,CAR,2,4088,PC14008D5,n A,6:3
5969,Mon Aug  2 05:06:36 2021,2988099,CAR,2,4333,PCCCAD2AC,n A,5:0
5970,Sat Aug  7 16:42:04 2021,6308632,VAN,2,4228,PC4F78F1B,t A,6:4
5971,Thu Aug  5 04:18:21 2021,5210646,CAR,2,4969,PCBBB9730,u A,4:1
5972,Wed Aug 18 23:38:47 2021,5940387,CAR,2,4858,PC94DC1E6,d A,3:3
5973,Sat Aug  7 15:54:05 2021,2979070,CAR,2,4894,PCDADB8C6,t A,5:5
5974,Sat Aug 14 16:13:05 2021,9300422,CAR,2,4580,PC48664B7,t A,6:1
5975,Thu Aug  5 01:38:19 2021,7425116,CAR,2,4077,PCF40C389,u A,1:3
5976,Sat Aug 14 11:17:25 2021,4497978,CAR,2,4788,PC00AE965,t A,1:1
5977,Fri Aug 20 11:37:13 2021,6592729,CAR,2,4228,PC4F78F1B,i A,1:3
5978,Wed Aug 11 02:05:22 2021,316816,VAN,2,4021,PC851E565,d A,2:0
5979,Mon Aug  2 02:27:24 2021,1545973,CAR,2,4021,PC851E565,n A,2:2
5980,Mon Aug  9 17:31:45 2021,5215856,VAN,2,4171,PC36C9AE8,n A,7:3
5981,Mon Aug  9 17:45:27 2021,3310074,CAR,2,4976,PC5149039,n A,7:4
5982,Sun Aug 15 23:43:20 2021,4528694,CAR,2,4163,PC95B4E03,n A,3:4
5983,Sun Aug 22 18:03:45 2021,2487000,CAR,2,4388,PC803F0F2,n A,8:0
5984,Sat Jul 31 03:47:06 2021,6915357,CAR,2,4754,PC99AE725,t J,3:4
5985,Mon Aug  2 07:10:45 2021,2904412,CAR,2,4174,PC041D874,n A,7:1
5986,Thu Aug 19 23:02:30 2021,7107187,CAR,2,4799,PCC3A370A,u A,3:0
5987,Sat Aug 14 03:58:03 2021,3684906,CAR,2,4107,PC7607A5D,t A,3:5
5988,Thu Aug 19 13:36:17 2021,8722043,CAR,2,4238,PCE0A2A2F,u A,3:3
5989,Fri Jul 30 18:44:05 2021,6263885,CAR,2,4541,PCC6A4CD8,i J,8:4
5990,Tue Aug 10 00:44:30 2021,9246705,CAR,2,4422,PCF514246,e A,0:4
5991,Sat Aug 14 05:33:16 2021,6389742,TRUCK,4,4339,PCDE1D204,t A,5:3
5992,Sat Aug 14 12:51:58 2021,8984820,TRUCK,4,4076,PC47B8825,t A,2:5
5993,Sat Jul 31 02:50:31 2021,3973158,CAR,2,4708,PC82D2552,t J,2:5
5994,Thu Aug  5 13:42:48 2021,1926502,CAR,2,4251,PCB30E45F,u A,3:4
5995,Thu Aug  5 04:02:35 2021,359330,CAR,2,4168,PCBC064F8,u A,4:0
5996,Thu Jul 29 18:30:00 2021,751524,VAN,2,4057,PC4B0DCD2,u J,8:3
5997,Fri Aug 13 01:58:14 2021,9756984,CAR,2,4959,PC4A7B00C,i A,1:5
5998,Tue Aug 17 02:13:33 2021,4225678,TRUCK,4,4271,PC28E44E2,e A,2:1
5999,Tue Aug 10 01:22:15 2021,7440601,CAR,2,4297,PCDE89544,e A,1:2
6000,Tue Aug 17 01:42:50 2021,4654218,CAR,2,4300,PC666483B,e A,1:4
6001,Thu Aug  5 05:59:28 2021,5780010,CAR,2,4242,PCECC4DE2,u A,5:5
6002,Mon Aug 16 12:34:26 2021,3462151,CAR,2,4659,PC5549650,n A,2:3
6003,Fri Aug  6 15:10:50 2021,6939650,TRUCK,4,5009,PC70886EC,i A,5:1
6004,Fri Aug  6 20:39:17 2021,8368608,CAR,2,4870,PC65485BB,i A,0:3
6005,Sun Aug  8 21:34:00 2021,4211520,CAR,2,4974,PCDEB8E32,n A,1:3
6006,Mon Aug 16 07:31:55 2021,3292179,CAR,2,4756,PC8AEC6E8,n A,7:3
6007,Sun Aug 22 04:44:21 2021,7122258,TRUCK,4,4350,PCEDD7E85,n A,4:4
6008,Tue Aug 10 08:48:06 2021,5366950,CAR,2,4900,PCFE8B604,e A,8:4
6009,Sun Aug  8 03:55:15 2021,6974142,VAN,2,4784,PCDB42B34,n A,3:5
6010,Sat Aug 14 04:50:09 2021,2050329,CAR,2,4815,PC19C02F1,t A,4:5
6011,Mon Aug  9 15:38:37 2021,7541460,CAR,2,4947,PCE4A44BE,n A,5:3
6012,Thu Aug 12 07:05:46 2021,432452,VAN,2,4803,PC2BBEEDC,u A,7:0
6013,Fri Aug 20 04:59:34 2021,9243130,CAR,2,4992,PCFF0FEB0,i A,4:5
6014,Tue Aug 17 09:36:57 2021,822914,CAR,2,4207,PC76EDF79,e A,9:3
6015,Sun Aug 22 04:44:13 2021,9613657,VAN,2,4477,PCA857A23,n A,4:4
6016,Sat Aug  7 10:06:42 2021,6824462,CAR,2,4587,PC576A3BA,t A,0:0
6017,Fri Jul 30 17:41:26 2021,7632875,TRUCK,4,4160,PC6DC0ACF,i J,7:4
6018,Sun Aug 15 22:33:37 2021,5404429,VAN,2,4788,PC00AE965,n A,2:3
6019,Sun Aug 15 14:38:33 2021,2015043,VAN,2,4657,PCC591410,n A,4:3
6020,Sat Jul 31 04:21:58 2021,6565048,CAR,2,4844,PCC48E3A8,t J,4:2
6021,Sat Aug 14 21:08:30 2021,4003339,CAR,2,4183,PCF5E7754,t A,1:0
6022,Tue Aug  3 19:51:38 2021,5495796,CAR,2,4369,PCD5CBB82,e A,9:5
6023,Mon Aug 16 06:33:41 2021,9056213,CAR,2,4876,PCDFCFF53,n A,6:3
6024,Tue Aug 17 16:42:26 2021,3853157,CAR,2,4757,PC126524C,e A,6:4
6025,Sat Jul 31 01:56:16 2021,816572,TRUCK,4,4340,PC3A6DBC9,t J,1:5
6026,Fri Aug 20 03:45:26 2021,1543003,CAR,2,4558,PC575F591,i A,3:4
6027,Wed Aug 18 15:33:09 2021,8500820,CAR,2,4078,PC8473A64,d A,5:3
6028,Tue Aug 17 22:09:45 2021,4369460,TRUCK,4,4095,PC3E1512A,e A,2:0
6029,Thu Aug  5 10:39:34 2021,1296429,CAR,2,4662,PCB2463CF,u A,0:3
6030,Mon Aug  2 01:07:25 2021,6776338,CAR,2,4946,PCCF18BAF,n A,1:0
6031,Wed Aug  4 08:16:55 2021,889851,VAN,2,4984,PCBABF130,d A,8:1
6032,Sun Aug 22 18:42:11 2021,3783615,VAN,2,4197,PCE32ED40,n A,8:4
6033,Tue Aug  3 05:59:19 2021,6924838,CAR,2,4834,PCB228987,e A,5:5
6034,Thu Aug 19 18:18:02 2021,4219171,TRUCK,4,4418,PCF6EECB2,u A,8:1
6035,Sat Aug 21 11:01:36 2021,217253,CAR,2,4906,PC3D58C5E,t A,1:0
6036,Tue Aug  3 17:26:24 2021,8386199,CAR,2,4998,PCD9C5406,e A,7:2
6037,Mon Aug 16 20:00:57 2021,2608171,TRUCK,4,4171,PC36C9AE8,n A,0:0
6038,Sat Aug 14 11:36:34 2021,9844286,CAR,2,4130,PC9F22103,t A,1:3
6039,Sun Aug  8 22:42:55 2021,1257187,CAR,2,4494,PC1592ACA,n A,2:4
6040,Tue Aug 17 11:02:07 2021,2252044,CAR,2,4863,PCA8F9E50,e A,1:0
6041,Wed Aug 18 12:59:25 2021,5486972,CAR,2,4978,PCF0B5E85,d A,2:5
6042,Wed Aug 11 15:07:18 2021,3993327,CAR,2,4144,PCAC7E4C1,d A,5:0
6043,Mon Aug  2 03:45:00 2021,3595645,CAR,2,4929,PC9E503B6,n A,3:4
6044,Sun Aug  1 22:11:57 2021,3131291,CAR,2,4177,PC9194382,n A,2:1
6045,Tue Aug 17 18:05:10 2021,7421119,VAN,2,4459,PCD9CAD56,e A,8:0
6046,Sat Aug  7 17:15:10 2021,5923851,CAR,2,4472,PC303DD56,t A,7:1
6047,Mon Aug  9 16:18:29 2021,1536084,CAR,2,4701,PCD5F2808,n A,6:1
6048,Fri Aug  6 02:35:11 2021,7423774,TRUCK,4,4435,PC3E78C17,i A,2:3
6049,Sat Aug 21 18:52:18 2021,6298074,TRUCK,4,4985,PCCA71D2C,t A,8:5
6050,Sat Jul 31 18:49:24 2021,4586120,CAR,2,4454,PC94C0945,t J,8:4
6051,Fri Aug  6 01:34:09 2021,6989397,CAR,2,4098,PC89C0554,i A,1:3
6052,Fri Jul 30 07:06:19 2021,7612122,CAR,2,4511,PCFBEFA9E,i J,7:0
6053,Tue Aug 10 12:10:39 2021,9211207,CAR,2,4828,PCF712D1A,e A,2:1
6054,Sun Aug 22 02:24:14 2021,3901152,CAR,2,4376,PCA283923,n A,2:2
6055,Mon Aug 16 02:58:14 2021,2477977,CAR,2,4661,PC1585DF2,n A,2:5
6056,Sun Aug 15 08:38:53 2021,6806988,CAR,2,4045,PCE952492,n A,8:3
6057,Sun Aug 15 19:26:44 2021,6130826,CAR,2,4863,PCA8F9E50,n A,9:2
6058,Sun Aug  1 04:10:16 2021,1393572,CAR,2,4667,PCD540B2F,n A,4:1
6059,Wed Aug 18 03:13:34 2021,5604081,CAR,2,4860,PCF4A2DA9,d A,3:1
6060,Fri Aug 20 07:39:19 2021,2910601,CAR,2,4517,PC9AF321D,i A,7:3
6061,Tue Aug  3 18:57:05 2021,6817195,VAN,2,4977,PCB077F18,e A,8:5
6062,Fri Aug  6 08:30:19 2021,5268094,VAN,2,4994,PC09C5F59,i A,8:3
6063,Fri Aug 20 10:53:21 2021,6273700,CAR,2,4264,PC9DFEBB0,i A,0:5
6064,Sun Aug 15 10:18:56 2021,2861974,VAN,2,4171,PC36C9AE8,n A,0:1
6065,Fri Aug 13 16:54:53 2021,2284913,CAR,2,4319,PCAD79413,i A,6:5
6066,Sat Aug 21 13:14:58 2021,1119115,TRUCK,4,4213,PCDD316EB,t A,3:1
6067,Sat Aug 21 00:21:43 2021,6539218,VAN,2,4437,PCBE6CB59,t A,0:2
6068,Mon Aug  9 12:18:16 2021,4900727,CAR,2,4057,PC4B0DCD2,n A,2:1
6069,Thu Jul 29 23:05:03 2021,3262246,CAR,2,4079,PCF1366ED,u J,3:0
6070,Wed Aug  4 22:15:30 2021,3085342,VAN,2,4603,PC485BE5B,d A,2:1
6071,Sat Jul 31 14:38:41 2021,4772864,CAR,2,4539,PC684859B,t J,4:3
6072,Tue Aug  3 12:26:02 2021,7449750,CAR,2,4214,PC538125F,e A,2:2
6073,Wed Aug 18 18:09:16 2021,1900910,TRUCK,4,4926,PCCBCFEDE,d A,8:0
6074,Sun Aug 15 09:23:50 2021,3112887,CAR,2,4768,PC7BEFC3B,n A,9:2
6075,Sun Aug  1 14:42:19 2021,97520,TRUCK,4,4146,PCF91266E,n A,4:4
6076,Thu Aug  5 10:29:04 2021,7982823,CAR,2,4925,PCE5E04A2,u A,0:2
6077,Tue Aug 17 10:31:39 2021,2514597,CAR,2,4633,PC974552B,e A,0:3
6078,Sat Aug  7 12:26:48 2021,8239378,TRUCK,4,4771,PC71FE98A,t A,2:2
6079,Mon Aug  9 17:22:06 2021,2072565,VAN,2,4097,PCB1B5BEC,n A,7:2
6080,Tue Aug  3 19:52:35 2021,6962790,CAR,2,4328,PC3777B8E,e A,9:5
6081,Sat Aug  7 17:42:12 2021,3212303,CAR,2,4114,PC4CD2B81,t A,7:4
6082,Mon Aug 16 11:56:21 2021,4855453,CAR,2,4572,PCC9756B2,n A,1:5
6083,Mon Aug  2 08:57:30 2021,2827646,TRUCK,4,4763,PCC62D342,n A,8:5
6084,Wed Aug  4 07:36:42 2021,2908184,CAR,2,4834,PCB228987,d A,7:3
6085,Mon Aug  2 10:10:54 2021,6267876,CAR,2,4914,PC2F353E1,n A,0:1
6086,Mon Aug  9 12:50:38 2021,8629265,CAR,2,4731,PCFFC2992,n A,2:5
6087,Tue Aug  3 13:44:22 2021,3899252,TRUCK,4,4389,PC7688C61,e A,3:4
6088,Sat Jul 31 17:09:39 2021,6440793,CAR,2,4462,PCE29AA1A,t J,7:0
6089,Wed Aug 18 06:52:41 2021,3607176,TRUCK,4,4127,PCA2D76A5,d A,6:5
6090,Sun Aug 22 08:13:56 2021,9406164,CAR,2,4549,PC2F1A066,n A,8:1
6091,Sat Aug  7 23:53:15 2021,4195093,VAN,2,4803,PC2BBEEDC,t A,3:5
6092,Fri Aug 13 16:38:22 2021,1554419,CAR,2,4094,PC53A52CB,i A,6:3
6093,Mon Aug  2 09:11:44 2021,7595061,CAR,2,4886,PC4D892D7,n A,9:1
6094,Sat Jul 31 06:42:00 2021,4566898,TRUCK,4,4961,PC92C5115,t J,6:4
6095,Sat Jul 31 20:19:31 2021,8474663,TRUCK,4,4448,PC19F3DBB,t J,0:1
6096,Wed Aug 11 00:28:57 2021,8838928,CAR,2,4861,PC670F1AC,d A,0:2
6097,Tue Aug  3 14:38:48 2021,618958,CAR,2,4630,PCA26D872,e A,4:3
6098,Fri Aug  6 15:07:04 2021,6380265,TRUCK,4,4096,PCFA4F864,i A,5:0
6099,Fri Aug 20 07:58:02 2021,5294457,CAR,2,4747,PC5E524A1,i A,7:5
6100,Sat Aug  7 15:09:17 2021,8412969,CAR,2,4995,PCBE6ABE5,t A,5:0
6101,Wed Aug 18 14:35:15 2021,1021720,CAR,2,4057,PC4B0DCD2,d A,4:3
6102,Thu Aug 12 19:15:39 2021,1166293,TRUCK,4,4726,PCF6540C0,u A,9:1
6103,Thu Aug 19 08:51:47 2021,7821143,CAR,2,4640,PCC993FB3,u A,8:5
6104,Thu Aug  5 08:20:32 2021,6158553,TRUCK,4,4230,PC19CE0DB,u A,8:2
6105,Thu Aug 19 08:19:51 2021,5597049,CAR,2,4592,PC627AA14,u A,8:1
6106,Wed Aug  4 18:12:17 2021,141980,CAR,2,4171,PC36C9AE8,d A,8:1
6107,Wed Aug 11 21:57:50 2021,8480410,CAR,2,4519,PC92A6471,d A,1:5
6108,Fri Jul 30 18:30:37 2021,3662329,TRUCK,4,4943,PC0A5DC1F,i J,8:3
6109,Sat Jul 31 13:51:27 2021,9100177,VAN,2,4604,PC0553E32,t J,3:5
6110,Wed Aug 11 18:42:03 2021,1738728,CAR,2,4447,PC6B030C6,d A,8:4
6111,Sat Aug 21 00:42:31 2021,3007769,CAR,2,4817,PCFF02057,t A,0:4
6112,Sun Aug  8 18:06:49 2021,60878,VAN,2,4491,PCA52F720,n A,8:0
6113,Wed Aug 11 16:54:26 2021,1422794,CAR,2,4849,PCF764517,d A,6:5
6114,Tue Aug 10 21:58:07 2021,2140887,CAR,2,4825,PC8B8C482,e A,1:5
6115,Tue Aug 17 11:44:24 2021,4560507,CAR,2,4559,PC93AAEC9,e A,1:4
6116,Thu Jul 29 16:15:57 2021,2287361,CAR,2,4800,PCA4DF48A,u J,6:1
6117,Wed Aug 18 02:36:19 2021,5302308,CAR,2,4201,PC0E22DEA,d A,2:3
6118,Thu Jul 29 20:30:36 2021,1490219,CAR,2,4923,PC8A7A22A,u J,0:3
6119,Thu Aug 12 04:57:59 2021,2314784,TRUCK,4,4127,PCA2D76A5,u A,4:5
6120,Wed Aug  4 06:22:57 2021,4363043,CAR,2,4585,PCF3AE602,d A,6:2
6121,Fri Aug 13 05:09:02 2021,1255712,CAR,2,4758,PCCE12794,i A,5:0
6122,Thu Aug 19 07:43:54 2021,9790326,CAR,2,4015,PC524833E,u A,7:4
6123,Sun Aug 15 05:31:49 2021,2338995,CAR,2,4859,PC685B3B1,n A,5:3
6124,Sat Aug  7 09:00:33 2021,7644672,TRUCK,4,4200,PCBA86754,t A,9:0
6125,Sun Aug 22 03:02:11 2021,2568249,CAR,2,4063,PC7667A3E,n A,3:0
6126,Tue Aug 17 11:48:08 2021,29896,CAR,2,4832,PC34ECAB5,e A,1:4
6127,Sun Aug 22 17:23:34 2021,5995749,VAN,2,4176,PC11E9595,n A,7:2
6128,Thu Aug  5 12:45:50 2021,6501186,CAR,2,4169,PC2890582,u A,2:4
6129,Sun Aug  8 19:34:05 2021,4296383,CAR,2,4162,PC51A39A7,n A,9:3
6130,Thu Jul 29 18:39:27 2021,8014982,VAN,2,4594,PC59414DA,u J,8:3
6131,Sat Aug 14 18:38:01 2021,843641,CAR,2,4491,PCA52F720,t A,8:3
6132,Tue Aug  3 09:00:49 2021,1861758,CAR,2,4632,PCC1FFE5B,e A,9:0
6133,Sun Aug  1 00:04:36 2021,2308749,CAR,2,4049,PC4779D38,n A,0:0
6134,Wed Aug  4 04:48:46 2021,6593300,CAR,2,4669,PC36675CE,d A,4:4
6135,Thu Aug 19 04:59:23 2021,8210088,CAR,2,4870,PC65485BB,u A,4:5
6136,Mon Aug 16 00:04:05 2021,2618082,CAR,2,4415,PC5E202FC,n A,0:0
6137,Fri Aug 13 18:47:21 2021,4901571,TRUCK,4,4456,PC8DFF744,i A,8:4
6138,Mon Aug  2 12:00:31 2021,2758267,CAR,2,4888,PC46C55B4,n A,2:0
6139,Sat Jul 31 01:39:25 2021,7689792,TRUCK,4,4116,PCCA836C9,t J,1:3
6140,Mon Aug  9 15:44:10 2021,7327060,CAR,2,4786,PCB7F1F8A,n A,5:4
6141,Sun Aug 15 19:38:52 2021,3520254,CAR,2,4907,PCCEEF65A,n A,9:3
6142,Sat Aug 21 21:28:11 2021,513821,CAR,2,4667,PCD540B2F,t A,1:2
6143,Fri Jul 30 14:04:33 2021,8408693,CAR,2,4329,PCF9CCB5A,i J,4:0
6144,Thu Jul 29 19:42:32 2021,166208,CAR,2,4797,PCE2D63A7,u J,9:4
6145,Mon Aug 16 01:06:40 2021,8346480,TRUCK,4,4962,PCF858E11,n A,1:0
6146,Fri Aug 20 19:08:36 2021,5499073,CAR,2,4254,PC0C0EE22,i A,9:0
6147,Tue Aug 10 08:40:04 2021,2958137,CAR,2,4909,PCDED6F20,e A,8:4
6148,Tue Aug 17 04:56:04 2021,2919708,CAR,2,4465,PCA227C6B,e A,4:5
6149,Sat Aug 14 05:03:47 2021,7393062,CAR,2,4966,PC4E6422C,t A,5:0
6150,Sat Aug 21 03:41:29 2021,8575479,CAR,2,4166,PCE450C55,t A,3:4
6151,Fri Jul 30 14:57:34 2021,5190940,TRUCK,4,4926,PCCBCFEDE,i J,4:5
6152,Thu Aug  5 22:53:20 2021,2443845,CAR,2,4160,PC6DC0ACF,u A,2:5
6153,Wed Aug  4 09:38:51 2021,6719584,CAR,2,4891,PC57036DA,d A,9:3
6154,Tue Aug  3 16:28:00 2021,7121881,TRUCK,4,4890,PCAFC8A56,e A,6:2
6155,Mon Aug  2 13:02:20 2021,9259801,TRUCK,4,4884,PC3FB1BB6,n A,3:0
6156,Sun Aug  1 13:20:31 2021,4165136,CAR,2,4516,PCF7F25B7,n A,3:2
6157,Sun Aug 15 17:54:26 2021,3116865,VAN,2,4533,PC8DA1D3B,n A,7:5
6158,Fri Aug 13 13:29:52 2021,7354010,TRUCK,4,4277,PC010D2A9,i A,3:2
6159,Tue Aug  3 12:23:46 2021,6919642,CAR,2,4160,PC6DC0ACF,e A,2:2
6160,Sat Jul 31 14:53:24 2021,8721556,CAR,2,4903,PCC3BCE65,t J,4:5
6161,Thu Aug 19 23:49:01 2021,4927270,CAR,2,4319,PCAD79413,u A,3:4
6162,Thu Aug 12 11:22:31 2021,9413440,CAR,2,4230,PC19CE0DB,u A,1:2
6163,Thu Aug 12 12:07:05 2021,6673806,TRUCK,4,4748,PCF2ECD29,u A,2:0
6164,Fri Aug 13 19:30:45 2021,1543542,CAR,2,4898,PC0AE9E1B,i A,9:3
6165,Sat Aug  7 13:38:53 2021,8543678,CAR,2,4637,PCE9C770E,t A,3:3
6166,Tue Aug 17 21:25:08 2021,8339200,CAR,2,4137,PC4FA703F,e A,1:2
6167,Sun Aug  8 12:23:24 2021,9888402,VAN,2,4237,PC51D1059,n A,2:2
6168,Sat Aug 21 16:51:35 2021,4895787,CAR,2,4331,PC47300D9,t A,6:5
6169,Fri Aug 13 22:40:59 2021,6550602,CAR,2,4507,PC11DCA73,i A,2:4
6170,Thu Aug 12 11:13:47 2021,3752956,CAR,2,4215,PC4C76F48,u A,1:1
6171,Tue Aug 17 11:51:06 2021,5665463,CAR,2,4226,PCDC5C9E2,e A,1:5
6172,Tue Aug 10 09:25:42 2021,9351862,CAR,2,4271,PC28E44E2,e A,9:2
6173,Thu Jul 29 13:23:44 2021,5515218,TRUCK,4,4530,PCA33A9A8,u J,3:2
6174,Sun Aug 22 01:43:43 2021,9567046,CAR,2,4010,PC3A7AACB,n A,1:4
6175,Fri Aug 13 07:00:49 2021,1652645,TRUCK,4,4079,PCF1366ED,i A,7:0
6176,Tue Aug  3 04:14:42 2021,8601332,TRUCK,4,4154,PC2C2EF9E,e A,4:1
6177,Mon Aug  2 05:11:59 2021,801406,CAR,2,4241,PC7241796,n A,5:1
6178,Fri Jul 30 07:25:33 2021,7095860,CAR,2,4339,PCDE1D204,i J,7:2
6179,Fri Aug  6 23:36:38 2021,178705,CAR,2,4121,PCEC57A8E,i A,3:3
6180,Mon Aug 16 19:55:39 2021,9049473,TRUCK,4,4559,PC93AAEC9,n A,9:5
6181,Wed Aug 18 14:36:29 2021,3785849,CAR,2,4421,PCED2DB6F,d A,4:3
6182,Wed Aug  4 17:09:17 2021,5569548,CAR,2,4043,PC134F258,d A,7:0
6183,Wed Aug 18 17:44:41 2021,4681914,CAR,2,4456,PC8DFF744,d A,7:4
6184,Sun Aug  1 08:58:00 2021,1771202,CAR,2,4528,PC1269226,n A,8:5
6185,Wed Aug 11 19:53:36 2021,1256221,CAR,2,4522,PC0A326BE,d A,9:5
6186,Sat Aug 14 16:33:17 2021,3320060,TRUCK,4,4871,PC397AFA3,t A,6:3
6187,Wed Aug 11 12:50:15 2021,9378511,CAR,2,4983,PCC3E4ADA,d A,2:5
6188,Mon Aug  9 19:58:15 2021,8445696,CAR,2,4731,PCFFC2992,n A,9:5
6189,Fri Jul 30 09:15:11 2021,170189,CAR,2,4110,PCF891CEB,i J,9:1
6190,Tue Aug  3 08:28:08 2021,1645209,CAR,2,4314,PC7E9E8F3,e A,8:2
6191,Sat Aug 14 08:27:23 2021,7226078,TRUCK,4,4730,PC7DC0964,t A,8:2
6192,Fri Aug  6 04:45:32 2021,2926167,TRUCK,4,4131,PC4C9B108,i A,4:4
6193,Tue Aug 10 07:49:27 2021,2300290,VAN,2,4711,PC340B4DE,e A,7:4
6194,Mon Aug 16 20:53:14 2021,3585516,CAR,2,4682,PCBB02F92,n A,0:5
6195,Mon Aug  2 12:04:46 2021,2759058,CAR,2,4338,PC6203962,n A,2:0
6196,Fri Aug 13 22:51:05 2021,9951011,TRUCK,4,4126,PC74CE451,i A,2:5
6197,Fri Aug 20 07:21:29 2021,3131494,TRUCK,4,4256,PC9DD0BBD,i A,7:2
6198,Sat Aug 14 12:33:39 2021,5423456,CAR,2,4644,PC411FDC0,t A,2:3
6199,Sat Aug 14 21:37:14 2021,8496463,CAR,2,4729,PC5170BF4,t A,1:3
6200,Wed Aug  4 17:40:14 2021,1486800,CAR,2,4633,PC974552B,d A,7:4
6201,Thu Aug 19 13:15:27 2021,7679427,CAR,2,4680,PCC422F4D,u A,3:1
6202,Wed Aug 18 18:56:57 2021,6679017,CAR,2,4815,PC19C02F1,d A,8:5
6203,Fri Aug 13 04:43:51 2021,1370073,CAR,2,4855,PC03C5C15,i A,4:4
6204,Mon Aug  2 01:17:11 2021,9720785,CAR,2,4625,PC186BCA8,n A,1:1
6205,Fri Aug 20 01:23:44 2021,3571822,CAR,2,4329,PCF9CCB5A,i A,1:2
6206,Mon Aug  2 06:56:58 2021,2731933,CAR,2,4801,PC119E3A6,n A,6:5
6207,Fri Aug 20 19:15:53 2021,2837696,CAR,2,4509,PCA2E8463,i A,9:1
6208,Sat Aug 14 14:44:48 2021,1264138,VAN,2,4404,PCE03E8B1,t A,4:4
6209,Fri Aug  6 05:31:16 2021,3086638,CAR,2,4890,PCAFC8A56,i A,5:3
6210,Wed Aug 18 08:04:31 2021,1583174,CAR,2,4512,PC4B1BAF3,d A,8:0
6211,Fri Jul 30 08:49:23 2021,6685658,CAR,2,4112,PCEA652A8,i J,8:4
6212,Sun Aug 15 11:35:29 2021,2949354,CAR,2,4982,PC384779E,n A,1:3
6213,Fri Aug 13 16:27:27 2021,689552,TRUCK,4,4689,PC89C35AD,i A,6:2
6214,Sat Aug 21 02:06:53 2021,3791411,VAN,2,4104,PC0A63844,t A,2:0
6215,Sun Aug 15 01:18:40 2021,1748684,VAN,2,4216,PC53B475D,n A,1:1
6216,Sat Aug 21 05:35:32 2021,5525065,CAR,2,4603,PC485BE5B,t A,5:3
6217,Sat Aug  7 21:19:24 2021,5672220,CAR,2,4971,PC0BD172F,t A,1:1
6218,Mon Aug 16 13:58:32 2021,3678323,CAR,2,4398,PCE60D320,n A,3:5
6219,Sun Aug  8 02:41:45 2021,7679602,CAR,2,4278,PC4847214,n A,2:4
6220,Tue Aug 10 14:34:46 2021,709376,TRUCK,4,4184,PC43A5E42,e A,4:3
6221,Fri Aug 20 11:34:14 2021,9114881,CAR,2,4398,PCE60D320,i A,1:3
6222,Sun Aug 22 17:48:10 2021,9685574,TRUCK,4,4522,PC0A326BE,n A,7:4
6223,Mon Aug  9 08:22:49 2021,8232430,VAN,2,4939,PCF263A5E,n A,8:2
